transaction_id,date,district,asset_type,transaction_value_aed,size_sqm,price_per_sqm,buyer_type
TXN-04529,2024-11-14,Al Shamkha,apartment,1681000,225,7471,individual
TXN-00614,2024-11-15,Corniche,land,29136000,4006,7273,developer
TXN-01165,2024-11-15,Corniche,townhouse,4440000,267,16630,individual
TXN-02090,2024-11-15,Al Bahia,office,12114000,944,12833,developer
TXN-02100,2024-11-15,Al Bahia,villa,5243000,690,7598,fund
TXN-03820,2024-11-15,Al Reef,retail,5651000,622,9086,developer
TXN-04462,2024-11-15,Mohammed Bin Zayed City,apartment,1743000,166,10503,developer
TXN-00026,2024-11-16,Danet Abu Dhabi,warehouse,8782000,2855,3076,individual
TXN-00206,2024-11-16,Al Maryah Island,office,33337000,999,33370,individual
TXN-00989,2024-11-16,Danet Abu Dhabi,land,86119000,18327,4699,individual
TXN-03005,2024-11-16,Yas Island,apartment,2731000,138,19791,individual
TXN-04575,2024-11-16,Yas Island,office,11270000,543,20755,individual
TXN-00259,2024-11-18,Al Bahia,townhouse,1870000,239,7824,individual
TXN-01764,2024-11-18,Zayed City,retail,10938000,798,13707,developer
TXN-03864,2024-11-18,Corniche,apartment,2195000,122,17994,corporate
TXN-04379,2024-11-18,Corniche,office,20109000,1111,18100,corporate
TXN-00168,2024-11-20,Masdar City,land,18512000,5656,3273,individual
TXN-00844,2024-11-20,Al Zahiyah,apartment,2188000,159,13764,developer
TXN-00938,2024-11-20,Al Maqta,apartment,2540000,250,10159,corporate
TXN-00992,2024-11-20,Al Shamkha,retail,564000,75,7524,corporate
TXN-04486,2024-11-20,Zayed City,villa,5077000,423,12002,fund
TXN-04704,2024-11-20,Mussafah,hotel,19647000,4886,4021,fund
TXN-04770,2024-11-20,Al Maqta,villa,7177000,682,10523,individual
TXN-01399,2024-11-21,Al Bateen,warehouse,21631000,4514,4792,developer
TXN-03176,2024-11-21,Al Zahiyah,apartment,931000,76,12247,developer
TXN-04754,2024-11-21,Al Ghadeer,villa,6048000,681,8881,fund
TXN-00383,2024-11-22,Mussafah,apartment,1306000,189,6909,developer
TXN-03027,2024-11-22,Al Maqta,apartment,2161000,218,9914,corporate
TXN-03474,2024-11-22,Zayed City,apartment,2367000,209,11327,individual
TXN-03591,2024-11-22,Al Ghadeer,apartment,416000,63,6596,developer
TXN-04052,2024-11-22,Al Zahiyah,office,6200000,499,12425,corporate
TXN-04966,2024-11-22,Zayed City,hotel,47089000,6117,7698,fund
TXN-00116,2024-11-23,Yas Island,townhouse,3170000,215,14746,individual
TXN-01368,2024-11-23,Al Bateen,townhouse,5388000,300,17961,fund
TXN-01547,2024-11-23,Al Ghadeer,hotel,33753000,6360,5307,developer
TXN-02844,2024-11-23,Mussafah,villa,4177000,587,7116,fund
TXN-03601,2024-11-23,Mussafah,townhouse,3076000,338,9102,corporate
TXN-03602,2024-11-23,Saadiyat Island,apartment,4216000,169,24948,corporate
TXN-03879,2024-11-23,Khalifa City,retail,2025000,135,15003,individual
TXN-04013,2024-11-23,Yas Island,office,25749000,1297,19853,individual
TXN-00322,2024-11-24,Mussafah,villa,1963000,274,7163,individual
TXN-01076,2024-11-24,Al Maryah Island,hotel,131761000,8213,16043,developer
TXN-02873,2024-11-24,Khalifa City,office,11056000,696,15885,corporate
TXN-03608,2024-11-24,Mohammed Bin Zayed City,retail,8184000,713,11478,developer
TXN-03806,2024-11-24,Al Maryah Island,retail,7552000,219,34484,corporate
TXN-04422,2024-11-24,Danet Abu Dhabi,retail,3614000,178,20306,individual
TXN-00270,2024-11-25,Al Maqta,warehouse,9958000,4307,2312,individual
TXN-00330,2024-11-25,Masdar City,warehouse,8207000,3376,2431,individual
TXN-00601,2024-11-25,Danet Abu Dhabi,office,17679000,1144,15454,corporate
TXN-02792,2024-11-25,Masdar City,apartment,888000,65,13656,individual
TXN-03952,2024-11-25,Saadiyat Island,land,79614000,11708,6800,corporate
TXN-04288,2024-11-25,Mohammed Bin Zayed City,land,69845000,29508,2367,individual
TXN-01278,2024-11-26,Corniche,retail,11558000,634,18231,developer
TXN-02504,2024-11-26,Al Maqta,hotel,43478000,9163,4745,developer
TXN-02613,2024-11-26,Al Bahia,retail,7843000,522,15025,individual
TXN-03710,2024-11-26,Corniche,retail,8968000,438,20476,corporate
TXN-01367,2024-11-27,Al Zahiyah,townhouse,3322000,316,10514,fund
TXN-01722,2024-11-27,Al Raha Beach,apartment,3010000,146,20618,individual
TXN-03299,2024-11-27,Mussafah,villa,3060000,392,7806,individual
TXN-03458,2024-11-27,Mohammed Bin Zayed City,land,67747000,26873,2521,corporate
TXN-04248,2024-11-27,Al Shamkha,office,12177000,1331,9149,fund
TXN-04840,2024-11-27,Al Reef,villa,2917000,458,6370,individual
TXN-00295,2024-11-28,Al Zahiyah,villa,5075000,502,10109,individual
TXN-02055,2024-11-28,Al Shamkha,retail,10149000,854,11884,individual
TXN-03135,2024-11-28,Al Maryah Island,retail,27285000,887,30761,individual
TXN-04121,2024-11-28,Yas Island,apartment,3687000,250,14748,individual
TXN-00042,2024-11-29,Mohammed Bin Zayed City,land,89699000,26030,3446,corporate
TXN-00532,2024-11-29,Danet Abu Dhabi,apartment,3342000,218,15331,individual
TXN-00922,2024-11-29,Khalifa City,hotel,47512000,10284,4620,individual
TXN-03438,2024-11-29,Al Khalidiyah,retail,8328000,487,17101,individual
TXN-03678,2024-11-29,Al Reef,retail,1364000,158,8632,individual
TXN-04423,2024-11-30,Al Raha Beach,hotel,105791000,11073,9554,fund
TXN-01829,2024-12-01,Al Maryah Island,hotel,49799000,4216,11812,developer
TXN-04441,2024-12-01,Al Shamkha,villa,3067000,332,9238,individual
TXN-00374,2024-12-02,Al Maryah Island,apartment,3039000,124,24511,individual
TXN-00866,2024-12-02,Saadiyat Island,apartment,1640000,71,23102,corporate
TXN-02040,2024-12-02,Mussafah,retail,7235000,865,8364,individual
TXN-01149,2024-12-03,Al Bahia,apartment,602000,61,9875,corporate
TXN-01946,2024-12-03,Danet Abu Dhabi,office,13354000,889,15021,fund
TXN-02170,2024-12-03,Al Raha Beach,villa,11370000,544,20901,fund
TXN-02233,2024-12-03,Al Maqta,retail,1837000,166,11069,individual
TXN-03059,2024-12-03,Al Maryah Island,villa,6432000,266,24182,individual
TXN-03168,2024-12-03,Masdar City,land,141718000,27766,5104,individual
TXN-04136,2024-12-03,Al Khalidiyah,retail,4458000,227,19640,developer
TXN-04664,2024-12-03,Al Ghadeer,villa,3929000,553,7104,corporate
TXN-04818,2024-12-03,Saadiyat Island,warehouse,24129000,5485,4399,individual
TXN-04887,2024-12-03,Saadiyat Island,retail,22553000,858,26286,fund
TXN-02958,2024-12-04,Mohammed Bin Zayed City,office,7270000,565,12868,corporate
TXN-04323,2024-12-04,Danet Abu Dhabi,apartment,1170000,88,13293,fund
TXN-04333,2024-12-04,Mussafah,office,6936000,811,8553,developer
TXN-04927,2024-12-04,Al Zahiyah,retail,10140000,557,18204,corporate
TXN-01473,2024-12-05,Al Khalidiyah,townhouse,3522000,200,17608,corporate
TXN-02059,2024-12-05,Yas Island,apartment,2437000,117,20831,developer
TXN-02656,2024-12-05,Al Khalidiyah,retail,14809000,645,22960,corporate
TXN-00454,2024-12-06,Al Khalidiyah,retail,17048000,816,20892,developer
TXN-00996,2024-12-06,Mussafah,land,46007000,24855,1851,developer
TXN-01146,2024-12-06,Al Maqta,warehouse,15885000,5665,2804,developer
TXN-01596,2024-12-06,Mohammed Bin Zayed City,apartment,1070000,118,9068,individual
TXN-01748,2024-12-06,Al Bateen,villa,6501000,310,20972,corporate
TXN-01831,2024-12-06,Al Maryah Island,villa,5937000,254,23374,individual
TXN-02065,2024-12-06,Al Maqta,retail,8776000,698,12573,corporate
TXN-03344,2024-12-06,Al Bahia,townhouse,3307000,266,12433,corporate
TXN-04075,2024-12-06,Al Zahiyah,apartment,1116000,119,9375,individual
TXN-04090,2024-12-06,Khalifa City,hotel,87757000,11476,7647,corporate
TXN-00276,2024-12-07,Al Khalidiyah,villa,7517000,502,14974,fund
TXN-00689,2024-12-07,Al Zahiyah,office,5036000,400,12590,fund
TXN-03505,2024-12-07,Khalifa City,land,85392000,26202,3259,fund
TXN-04549,2024-12-07,Khalifa City,townhouse,4433000,339,13077,corporate
TXN-00559,2024-12-08,Al Bahia,apartment,1098000,95,11554,developer
TXN-01084,2024-12-08,Al Maryah Island,warehouse,18410000,3018,6100,individual
TXN-01446,2024-12-08,Masdar City,apartment,1464000,113,12957,corporate
TXN-03566,2024-12-08,Al Khalidiyah,villa,6170000,393,15699,individual
TXN-03971,2024-12-08,Mussafah,apartment,965000,157,6149,individual
TXN-04494,2024-12-08,Al Raha Beach,apartment,1765000,111,15903,individual
TXN-04758,2024-12-08,Danet Abu Dhabi,office,8741000,600,14569,fund
TXN-04999,2024-12-08,Al Maryah Island,apartment,2806000,103,27246,individual
TXN-03777,2024-12-09,Al Reef,apartment,1114000,203,5489,developer
TXN-04096,2024-12-09,Al Ghadeer,office,5904000,807,7316,developer
TXN-04693,2024-12-09,Al Zahiyah,apartment,2903000,198,14662,developer
TXN-04920,2024-12-09,Al Reef,apartment,1362000,171,7962,developer
TXN-02333,2024-12-10,Al Reef,villa,2548000,281,9068,individual
TXN-03020,2024-12-10,Al Reem Island,land,95472000,23976,3982,corporate
TXN-00604,2024-12-11,Al Ghadeer,office,6062000,1010,6002,corporate
TXN-00707,2024-12-11,Al Maqta,hotel,37998000,6107,6222,corporate
TXN-00811,2024-12-11,Corniche,apartment,1443000,104,13872,corporate
TXN-01301,2024-12-11,Al Maryah Island,land,80821000,9445,8557,developer
TXN-01979,2024-12-11,Mussafah,apartment,729000,156,4675,developer
TXN-03187,2024-12-11,Al Shamkha,hotel,35548000,8070,4405,corporate
TXN-03298,2024-12-11,Al Raha Beach,office,7597000,446,17034,individual
TXN-01180,2024-12-12,Al Reem Island,land,85984000,13731,6262,individual
TXN-01312,2024-12-12,Zayed City,villa,6477000,519,12479,developer
TXN-03063,2024-12-12,Al Zahiyah,villa,10632000,624,17038,corporate
TXN-04503,2024-12-12,Al Raha Beach,townhouse,3148000,214,14709,fund
TXN-04970,2024-12-12,Al Bahia,land,19760000,5641,3503,individual
TXN-00110,2024-12-13,Al Maryah Island,retail,13591000,316,43010,individual
TXN-01131,2024-12-13,Al Bahia,villa,4433000,421,10530,developer
TXN-01926,2024-12-13,Al Shamkha,retail,9700000,883,10985,corporate
TXN-02307,2024-12-13,Saadiyat Island,villa,20123000,610,32989,individual
TXN-03254,2024-12-13,Al Maryah Island,office,6264000,214,29273,developer
TXN-01883,2024-12-14,Yas Island,office,21231000,1069,19861,developer
TXN-00636,2024-12-15,Al Zahiyah,hotel,51625000,7796,6622,fund
TXN-01320,2024-12-15,Masdar City,apartment,1593000,120,13277,individual
TXN-02203,2024-12-15,Al Bateen,office,25769000,1114,23132,corporate
TXN-01234,2024-12-16,Al Zahiyah,land,124359000,27771,4478,individual
TXN-02285,2024-12-16,Masdar City,apartment,1239000,107,11580,fund
TXN-03337,2024-12-16,Al Ghadeer,villa,5112000,545,9380,fund
TXN-04640,2024-12-16,Al Ghadeer,villa,4828000,545,8859,corporate
TXN-04710,2024-12-16,Al Khalidiyah,hotel,43992000,6830,6441,corporate
TXN-04835,2024-12-16,Yas Island,apartment,3835000,252,15219,individual
TXN-00058,2024-12-17,Al Shamkha,villa,4227000,525,8052,developer
TXN-01029,2024-12-17,Khalifa City,villa,4145000,396,10466,fund
TXN-02232,2024-12-17,Al Reem Island,office,16223000,1003,16174,individual
TXN-04429,2024-12-17,Al Khalidiyah,land,105377000,20875,5048,individual
TXN-00957,2024-12-18,Mohammed Bin Zayed City,townhouse,3424000,338,10130,developer
TXN-01059,2024-12-18,Al Bateen,townhouse,5352000,234,22870,fund
TXN-01551,2024-12-18,Al Maqta,retail,6095000,518,11767,corporate
TXN-02726,2024-12-18,Al Zahiyah,land,47778000,11696,4085,individual
TXN-02776,2024-12-18,Al Zahiyah,office,13072000,892,14655,developer
TXN-02429,2024-12-19,Khalifa City,townhouse,3179000,277,11477,individual
TXN-04567,2024-12-19,Corniche,apartment,1637000,99,16531,individual
TXN-00301,2024-12-20,Al Bateen,warehouse,26826000,4680,5732,individual
TXN-00574,2024-12-20,Al Shamkha,apartment,1327000,220,6032,individual
TXN-01022,2024-12-20,Mussafah,apartment,489000,83,5891,developer
TXN-02146,2024-12-20,Al Raha Beach,apartment,3542000,257,13782,corporate
TXN-04363,2024-12-20,Al Maryah Island,office,35258000,1274,27675,individual
TXN-04690,2024-12-20,Al Maqta,land,67648000,19961,3389,individual
TXN-00039,2024-12-21,Khalifa City,warehouse,9685000,3164,3061,individual
TXN-01343,2024-12-21,Al Ghadeer,land,51716000,19464,2657,individual
TXN-03100,2024-12-21,Saadiyat Island,apartment,2082000,86,24208,individual
TXN-04036,2024-12-21,Al Bateen,office,28626000,1083,26432,individual
TXN-00105,2024-12-22,Al Maqta,office,8652000,809,10695,fund
TXN-04408,2024-12-22,Al Shamkha,apartment,2222000,233,9536,individual
TXN-04684,2024-12-22,Khalifa City,office,4800000,426,11267,developer
TXN-00310,2024-12-23,Yas Island,apartment,4095000,226,18121,fund
TXN-01634,2024-12-23,Al Shamkha,retail,12915000,857,15070,fund
TXN-02068,2024-12-23,Masdar City,townhouse,4531000,323,14027,fund
TXN-02550,2024-12-23,Corniche,apartment,4184000,247,16941,individual
TXN-04003,2024-12-23,Zayed City,townhouse,2714000,190,14282,individual
TXN-00977,2024-12-24,Al Zahiyah,retail,6149000,495,12422,fund
TXN-01652,2024-12-24,Al Khalidiyah,apartment,2566000,158,16238,corporate
TXN-04705,2024-12-24,Al Maqta,townhouse,3318000,248,13380,individual
TXN-03847,2024-12-25,Al Maqta,warehouse,14022000,5435,2580,individual
TXN-04608,2024-12-25,Mussafah,land,24210000,8759,2764,corporate
TXN-01704,2024-12-26,Mussafah,apartment,657000,95,6912,individual
TXN-01783,2024-12-26,Al Maqta,retail,2492000,206,12098,individual
TXN-01825,2024-12-26,Saadiyat Island,retail,5601000,227,24672,individual
TXN-02474,2024-12-26,Al Reem Island,apartment,3821000,260,14698,fund
TXN-03686,2024-12-26,Khalifa City,office,11745000,1029,11414,individual
TXN-00136,2024-12-27,Al Reem Island,retail,12612000,757,16661,developer
TXN-02319,2024-12-27,Al Bateen,apartment,3332000,177,18826,individual
TXN-03044,2024-12-28,Al Raha Beach,villa,6589000,413,15953,developer
TXN-00578,2024-12-29,Al Shamkha,office,10171000,885,11493,individual
TXN-01364,2024-12-29,Al Raha Beach,retail,2532000,140,18085,corporate
TXN-02992,2024-12-29,Al Maqta,retail,10616000,710,14952,fund
TXN-03773,2024-12-29,Corniche,office,7364000,400,18410,individual
TXN-03776,2024-12-29,Al Raha Beach,land,72300000,9311,7765,individual
TXN-00832,2024-12-30,Saadiyat Island,office,20634000,910,22675,corporate
TXN-01345,2024-12-30,Zayed City,apartment,1474000,185,7967,corporate
TXN-00722,2024-12-31,Al Bahia,villa,6144000,553,11110,fund
TXN-01360,2024-12-31,Al Maqta,villa,2437000,267,9128,developer
TXN-02260,2024-12-31,Danet Abu Dhabi,villa,8614000,585,14725,corporate
TXN-02805,2024-12-31,Mussafah,apartment,872000,121,7204,individual
TXN-03922,2024-12-31,Danet Abu Dhabi,land,86304000,14420,5985,individual
TXN-00103,2025-01-01,Al Bahia,retail,1843000,193,9547,fund
TXN-00311,2025-01-01,Al Ghadeer,apartment,470000,65,7227,fund
TXN-00901,2025-01-01,Al Bateen,apartment,1088000,77,14134,fund
TXN-01876,2025-01-01,Al Raha Beach,retail,16607000,707,23489,individual
TXN-03093,2025-01-01,Al Bateen,apartment,2171000,144,15076,corporate
TXN-01204,2025-01-02,Corniche,townhouse,4464000,222,20108,individual
TXN-02249,2025-01-02,Saadiyat Island,apartment,3466000,181,19147,developer
TXN-02354,2025-01-02,Masdar City,land,105728000,21719,4868,individual
TXN-03406,2025-01-02,Mussafah,apartment,1650000,220,7502,corporate
TXN-04427,2025-01-02,Al Raha Beach,hotel,61586000,6091,10111,corporate
TXN-00459,2025-01-03,Al Shamkha,land,28530000,8863,3219,individual
TXN-01888,2025-01-03,Al Shamkha,apartment,1867000,238,7844,individual
TXN-02054,2025-01-03,Corniche,land,21023000,3660,5744,corporate
TXN-02390,2025-01-03,Mohammed Bin Zayed City,apartment,2278000,245,9300,fund
TXN-03996,2025-01-03,Al Maryah Island,retail,3198000,90,35529,corporate
TXN-00204,2025-01-04,Masdar City,villa,11685000,665,17571,developer
TXN-01001,2025-01-04,Al Shamkha,villa,3000000,379,7916,corporate
TXN-02395,2025-01-04,Saadiyat Island,land,86110000,11804,7295,individual
TXN-02588,2025-01-04,Corniche,townhouse,5423000,294,18445,individual
TXN-03935,2025-01-04,Al Bahia,retail,1382000,115,12015,corporate
TXN-04276,2025-01-04,Al Maqta,office,9870000,640,15422,individual
TXN-00038,2025-01-05,Mohammed Bin Zayed City,retail,6455000,430,15012,corporate
TXN-01109,2025-01-05,Al Zahiyah,villa,9757000,569,17148,corporate
TXN-04955,2025-01-05,Al Reem Island,warehouse,21525000,5067,4248,individual
TXN-00075,2025-01-06,Al Shamkha,apartment,1072000,144,7444,corporate
TXN-02172,2025-01-06,Al Maryah Island,hotel,96429000,6877,14022,fund
TXN-03024,2025-01-06,Al Reef,townhouse,3606000,294,12266,corporate
TXN-02967,2025-01-07,Al Maryah Island,villa,14333000,496,28897,fund
TXN-03350,2025-01-07,Al Raha Beach,apartment,940000,62,15159,developer
TXN-03654,2025-01-07,Corniche,retail,2583000,148,17453,fund
TXN-00037,2025-01-08,Corniche,office,18272000,977,18702,fund
TXN-00583,2025-01-08,Al Maqta,apartment,1232000,150,8211,individual
TXN-01064,2025-01-08,Al Ghadeer,apartment,1077000,135,7976,developer
TXN-01530,2025-01-08,Al Raha Beach,retail,14272000,669,21334,corporate
TXN-03440,2025-01-08,Al Maqta,land,78414000,27341,2868,individual
TXN-04346,2025-01-08,Al Bateen,townhouse,7213000,356,20262,individual
TXN-04535,2025-01-08,Corniche,townhouse,6251000,354,17659,fund
TXN-02524,2025-01-09,Khalifa City,hotel,66817000,7898,8460,individual
TXN-00510,2025-01-10,Al Bahia,retail,2098000,168,12489,corporate
TXN-01035,2025-01-10,Al Zahiyah,apartment,2592000,136,19058,individual
TXN-02506,2025-01-10,Al Reem Island,apartment,4439000,253,17547,corporate
TXN-04015,2025-01-10,Al Shamkha,townhouse,1958000,187,10471,developer
TXN-04187,2025-01-10,Khalifa City,retail,10891000,775,14053,individual
TXN-04919,2025-01-10,Al Raha Beach,apartment,2575000,166,15512,individual
TXN-01074,2025-01-11,Al Maryah Island,apartment,4265000,151,28244,developer
TXN-03572,2025-01-11,Al Maryah Island,villa,16959000,591,28696,individual
TXN-03657,2025-01-11,Khalifa City,townhouse,1687000,188,8972,individual
TXN-03760,2025-01-11,Al Maryah Island,retail,27351000,833,32834,individual
TXN-01226,2025-01-12,Danet Abu Dhabi,townhouse,3581000,190,18848,developer
TXN-01800,2025-01-12,Khalifa City,apartment,936000,92,10173,individual
TXN-02668,2025-01-12,Khalifa City,apartment,2123000,202,10510,corporate
TXN-03625,2025-01-12,Al Raha Beach,hotel,67755000,6591,10280,corporate
TXN-04488,2025-01-12,Masdar City,office,4820000,403,11960,corporate
TXN-03141,2025-01-13,Yas Island,apartment,4192000,252,16636,individual
TXN-03408,2025-01-13,Zayed City,townhouse,4616000,330,13989,developer
TXN-03670,2025-01-13,Al Reef,retail,5131000,436,11769,individual
TXN-03787,2025-01-13,Mussafah,apartment,995000,140,7108,corporate
TXN-01428,2025-01-14,Corniche,villa,7893000,404,19538,corporate
TXN-03880,2025-01-14,Al Reef,villa,7781000,685,11359,individual
TXN-04270,2025-01-14,Mussafah,apartment,1029000,133,7736,corporate
TXN-04977,2025-01-14,Al Maqta,warehouse,11618000,4078,2849,individual
TXN-01863,2025-01-15,Corniche,apartment,1838000,105,17503,fund
TXN-02972,2025-01-15,Corniche,apartment,2024000,101,20038,fund
TXN-03848,2025-01-16,Al Bahia,villa,4077000,412,9895,individual
TXN-04801,2025-01-16,Al Zahiyah,retail,5634000,381,14788,fund
TXN-00285,2025-01-17,Al Shamkha,warehouse,11135000,5050,2205,individual
TXN-00830,2025-01-17,Al Zahiyah,office,6740000,600,11234,individual
TXN-01088,2025-01-17,Al Maqta,land,81642000,19053,4285,corporate
TXN-02075,2025-01-17,Zayed City,warehouse,11116000,4380,2538,individual
TXN-02381,2025-01-17,Zayed City,retail,11617000,804,14449,individual
TXN-04210,2025-01-17,Mussafah,land,40377000,11523,3504,individual
TXN-00281,2025-01-18,Al Reem Island,land,68084000,14689,4635,individual
